ID,Exp,R2,Eaten
163,I+,6,1.9871481554407924
163,I+,12,2.2525449700293696
163,I+,25,2.121398944469119
164,I+,0,0.0
164,I+,1,1.6568026184727929
164,I+,3,2.0510400292331545
164,I+,6,2.1932887205386367
164,I+,12,2.2326575912200863
164,I+,25,2.1854978044881723
165,I+,0,0.0
165,I+,1,1.6303878145181385
165,I+,3,1.9429425991739493
165,I+,6,2.0005943123856427
165,I+,12,1.9850892689498734
165,I+,25,2.075471148599295
166,I+,0,0.0
166,I+,1,1.7162508606738685
166,I+,3,1.9306496624295155
166,I+,6,2.0177086303309872
166,I+,12,2.02687885772358
166,I+,25,2.24478881120385
167,I+,0,0.0
167,I+,1,1.6608435099096412
167,I+,3,1.8804205958467939
167,I+,6,1.8461431215080235
167,I+,12,2.04149197027628
167,I+,25,1.933732075992842
168,I+,0,0.0
168,I+,1,1.6124763698060431
168,I+,3,1.7135703594514333
168,I+,6,1.7507263202647543
168,I+,12,1.8709967754494443
168,I+,25,2.022410695643647
169,I+,0,0.0
169,I+,1,1.7907268813338166
169,I+,3,1.8994766932614264
169,I+,6,2.2411024875702177
169,I+,12,2.394497192094754
169,I+,25,2.3508960170420736
170,I+,0,0.0
170,I+,1,1.4982186736896377
170,I+,3,1.7324323852932981
170,I+,6,1.7996771624339623
170,I+,12,1.742471929088687
170,I+,25,1.6952482063263512
171,I+,0,0.0
171,I+,1,1.4922036311831195
171,I+,3,1.6315998239718497
171,I+,6,1.668046862031601
171,I+,12,1.9938005967418642
171,I+,25,1.9733171033524286
172,I+,0,0.0
172,I+,1,1.7631089311617802
172,I+,3,1.793048284273245
172,I+,6,2.1130664588444024
172,I+,12,2.3377281726333545
172,I+,25,2.035871887454536
173,I+,0,0.0
173,I+,1,1.6164596909553368
173,I+,3,1.988318672444558
173,I+,6,2.062600622375979
173,I+,12,2.0275554148509225
173,I+,25,1.9506302417880699
174,I+,0,0.0
174,I+,1,1.5116907651336673
174,I+,3,1.7188137469499827
174,I+,6,1.8369058011118795
174,I+,12,1.8734876566696994
174,I+,25,1.761412761562842
175,I+,0,0.0
175,I+,1,1.57041857769517
175,I+,3,1.572583279088923
175,I+,6,1.6202229731568836
175,I+,12,1.7266327903273706
175,I+,25,1.5632606754143041
176,I+,0,0.0
176,I+,1,1.7139541492965313
176,I+,3,1.6997441920204366
176,I+,6,1.8953920772544477
176,I+,12,1.9775709075030459
176,I+,25,1.9820588602770344
177,I+,0,0.0
177,I+,1,1.5426831063820055
177,I+,3,1.6597404715249027
177,I+,6,1.6656150346095902
177,I+,12,1.7377137727367062
177,I+,25,1.8725409258439407
178,I+,0,0.0
178,I+,1,1.782448234948062
178,I+,3,2.0685711715744
178,I+,6,1.7855233640985573
178,I+,12,2.0847506080591898
178,I+,25,2.0155647508500034
179,I+,0,0.0
179,I+,1,1.4418700989607522
179,I+,3,1.6001375301285092
179,I+,6,1.8305163345674875
179,I+,12,1.8934199377391665
179,I+,25,1.876383688924752
180,I+,0,0.0
180,I+,1,1.67970601237881
180,I+,3,1.8199791386338573
180,I+,6,2.060022652996358
180,I+,12,1.891848211365911
180,I+,25,1.9659691658269038
181,I+,0,0.0
181,I+,1,1.7858866472547972
181,I+,3,1.9449166031962042
181,I+,6,2.127011919517455
181,I+,12,2.2192054912985766
181,I+,25,2.130435832038989
182,I+,0,0.0
182,I+,1,1.6918898304160903
182,I+,3,1.8562942995557041
182,I+,6,1.9167453836392305
182,I+,12,1.8235053323437622
182,I+,25,1.9544317896069612
183,I+,0,0.0
183,I+,1,1.6413807436177312
183,I+,3,1.6552567768161297
183,I+,6,1.6789491748381136
183,I+,12,1.8377794747881389
183,I+,25,1.9089214512695305
184,I+,0,0.0
184,I+,1,1.4279080349470827
184,I+,3,1.6880838756522136
184,I+,6,1.5358651087446515
184,I+,12,1.6245274438309374
184,I+,25,1.603014401811904
185,I+,0,0.0
185,I+,1,1.4683007373799293
185,I+,3,1.7347044303587482
185,I+,6,1.7861083630529642
185,I+,12,1.7070604647787506
185,I+,25,1.8350697704047845
186,I+,0,0.0
186,I+,1,1.6542760863452324
186,I+,3,1.6807340037133898
186,I+,6,1.8526163927507109
186,I+,12,1.890177556522711
186,I+,25,1.9200267566218987
187,I+,0,0.0
187,I+,1,1.611872295380248
187,I+,3,1.8562693878060839
187,I+,6,1.8236311519894055
187,I+,12,1.8620060250065986
187,I+,25,1.7857991574963745
188,I+,0,0.0
188,I+,1,1.6153164045168324
188,I+,3,1.810719159676603
188,I+,6,1.9343721741697348
188,I+,12,1.9827128591771697
188,I+,25,1.9996659687715446
189,I+,0,0.0
189,I+,1,1.4657192125507352
189,I+,3,1.7523141150601629
189,I+,6,1.9837667861928132
189,I+,12,1.7760037724491589
189,I+,25,1.835220808618492
190,I+,0,0.0
190,I+,1,1.5655510640443098
190,I+,3,1.8030329987469929
190,I+,6,1.7098629974008446
190,I+,12,1.8708859592642708
190,I+,25,1.8648652263696146
191,I+,0,0.0
191,I+,1,1.7104277131198384
191,I+,3,1.8444843756531226
191,I+,6,2.055140438378934
191,I+,12,1.9182278474345373
191,I+,25,2.205074587905396
192,I+,0,0.0
192,I+,1,1.6606134005978963
192,I+,3,1.992770919862468
192,I+,6,2.1195624565875826
192,I+,12,2.3209128725790316
192,I+,25,2.1508557046006405
193,I+,0,0.0
193,I+,1,1.6562090923682173
193,I+,3,1.7567378036785588
193,I+,6,1.8959479216362234
193,I+,12,1.8110505997720956
193,I+,25,1.9648143067372534
194,I+,0,0.0
194,I+,1,1.5646310353813766
194,I+,3,1.9630016709147624
194,I+,6,1.969495502458323
194,I+,12,2.22637296961318
194,I+,25,1.9919340125687428
195,I+,0,0.0
195,I+,1,1.3516733410406778
195,I+,3,1.564959934592849
195,I+,6,1.605464356032712
195,I+,12,1.6858708499052206
195,I+,25,1.7455267042313032
196,I+,0,0.0
196,I+,1,1.469411125831048
196,I+,3,1.8456864924966943
196,I+,6,1.7086433339724514
196,I+,12,1.7848288583764158
196,I+,25,1.7802836858070377
197,I+,0,0.0
197,I+,1,1.454991824709895
197,I+,3,1.6503325899542005
197,I+,6,1.9099610222358485
197,I+,12,1.7840063430373765
197,I+,25,1.8213782666396936
198,I+,0,0.0
198,I+,1,1.816984289793797
198,I+,3,1.876985591531792
198,I+,6,2.0498792427610657
198,I+,12,2.0511009287781383
198,I+,25,2.20408041566345
199,I+,0,0.0
199,I+,1,1.5325797994111554
199,I+,3,2.008527389720213
199,I+,6,2.145255189985927
199,I+,12,1.9110417278216554
199,I+,25,1.8957968486042007
200,I+,0,0.0
200,I+,1,1.5784054605202638
200,I+,3,1.6537891056513832
200,I+,6,1.7667571471616605
200,I+,12,1.8300865530740886
200,I+,25,1.6434101424934284
201,I-,0,0.0
201,I-,1,1.807485644226964
201,I-,3,1.8483377852989613
201,I-,6,1.9355390570756175
201,I-,12,2.369164471583401
201,I-,25,2.234129065409757
202,I-,0,0.0
202,I-,1,1.553216977269566
202,I-,3,1.7163055413164312
202,I-,6,1.5275772254879239
202,I-,12,1.7509037203106055
202,I-,25,1.7019654650330431
203,I-,0,0.0
203,I-,1,1.7431387441168813
203,I-,3,1.9742360153202652
203,I-,6,1.9400607326769845
203,I-,12,1.9465275887406874
203,I-,25,2.068583939779207
204,I-,0,0.0
204,I-,1,1.7491437321596592
204,I-,3,2.0780374387360068
204,I-,6,2.1493505274117024
204,I-,12,2.130812383727963
204,I-,25,2.1087642310932084
205,I-,0,0.0
205,I-,1,1.7078959815722425
205,I-,3,1.9462922429506233
205,I-,6,2.020526494429153
205,I-,12,2.0152745744168454
205,I-,25,2.224008827114616
206,I-,0,0.0
206,I-,1,1.7283947478393695
206,I-,3,1.9914634304379033
206,I-,6,2.0762378730735165
206,I-,12,2.2522676908064696
206,I-,25,2.2479096643587244
207,I-,0,0.0
207,I-,1,1.6849050038247657
207,I-,3,1.8744575805969093
207,I-,6,2.0923824360597987
207,I-,12,2.2321478274090487
207,I-,25,2.1491309923508597
208,I-,0,0.0
208,I-,1,1.894525257018475
208,I-,3,1.7758544052140952
208,I-,6,2.138254360511706
208,I-,12,1.8850542509423442
208,I-,25,2.1299690774418876
209,I-,0,0.0
209,I-,1,1.724270078459703
209,I-,3,1.9805481539166394
209,I-,6,2.2756055984861896
209,I-,12,2.1741247169992475
209,I-,25,1.9964778657459887
210,I-,0,0.0
210,I-,1,1.5715433311923623
210,I-,3,1.7773525416337832
210,I-,6,1.862943161770356
210,I-,12,1.7974185669663372
210,I-,25,1.8434736822024886
211,I-,0,0.0
211,I-,1,1.4414891670404542
211,I-,3,1.477132515767297
211,I-,6,1.654079371551076
211,I-,12,1.6979130168904655
211,I-,25,1.7131961219575549
212,I-,0,0.0
212,I-,1,1.687665726456352
212,I-,3,1.98167272284615
212,I-,6,2.0055014149322203
212,I-,12,1.9223243559470624
212,I-,25,2.1716495194083683
213,I-,0,0.0
213,I-,1,1.434320192565931
213,I-,3,1.5383387416981165
213,I-,6,1.7750363997380647
213,I-,12,1.6156098323743482
213,I-,25,1.8135760500802298
214,I-,0,0.0
214,I-,1,1.6555095136972944
214,I-,3,1.8799426456364192
214,I-,6,1.8469597703361955
214,I-,12,1.9986314097942626
214,I-,25,1.9071443983228302
215,I-,0,0.0
215,I-,1,1.7704875293929265
215,I-,3,1.9806331081977693
215,I-,6,2.049273645106518
215,I-,12,1.990766466085686
215,I-,25,2.1636574147733785
216,I-,0,0.0
216,I-,1,1.435683094138703
216,I-,3,1.6577433595696696
216,I-,6,1.6580059243545375
216,I-,12,1.6417453841526293
216,I-,25,1.73042268384948
217,I-,0,0.0
217,I-,1,1.6682980400403604
217,I-,3,1.6981547726870732
217,I-,6,1.851833330534225
217,I-,12,2.0465688518233374
217,I-,25,1.9318567572902323
218,I-,0,0.0
218,I-,1,1.669998306492844
218,I-,3,1.8371973145412717
218,I-,6,1.9569468238422116
218,I-,12,2.035617274507132
218,I-,25,1.9855985582319495
219,I-,0,0.0
219,I-,1,1.4631463928085513
219,I-,3,1.610116611737876
219,I-,6,1.6474706625871751
219,I-,12,1.7766013217559793
219,I-,25,1.7775330499834807
220,I-,0,0.0
220,I-,1,1.8642315566652186
220,I-,3,2.133123487572542
220,I-,6,2.113807194622687
220,I-,12,2.2388024913069695
220,I-,25,2.5200376761284176
221,I-,0,0.0
221,I-,1,1.8341679679263807
221,I-,3,2.0041121083051454
221,I-,6,2.081941632733243
221,I-,12,2.027223941896652
221,I-,25,2.0519418788786
222,I-,0,0.0
222,I-,1,1.746654599331549
222,I-,3,1.7256908011399479
222,I-,6,2.014253693364865
222,I-,12,1.923197686103181
222,I-,25,1.8846990350835653
223,I-,0,0.0
223,I-,1,1.633627945309709
223,I-,3,1.7645752318188093
223,I-,6,1.84674246175479
223,I-,12,1.9745271944087601
223,I-,25,1.9345467322544183
224,I-,0,0.0
224,I-,1,1.9402752985130651
224,I-,3,2.0390284445100004
224,I-,6,2.217691949758041
224,I-,12,2.2171916848596442
224,I-,25,2.1722732358117707
225,I-,0,0.0
225,I-,1,1.5638941931290387
225,I-,3,1.884678305749946
225,I-,6,1.8895893731876114
225,I-,12,1.9432037433760714
225,I-,25,1.9109673953923783
226,I-,0,0.0
226,I-,1,1.4623907735895822
226,I-,3,1.8350934300505217
226,I-,6,1.666296841462663
226,I-,12,1.6248631888638168
226,I-,25,1.8394973538648622
227,I-,0,0.0
227,I-,1,2.0771937871056108
227,I-,3,2.040828931231874
227,I-,6,2.2629744077287346
227,I-,12,2.459927122201038
227,I-,25,2.4972695251152928
228,I-,0,0.0
228,I-,1,1.5736152400368666
228,I-,3,1.718568289865154
228,I-,6,1.6560824222795145
228,I-,12,1.8147161003567203
228,I-,25,1.9481597500430192
229,I-,0,0.0
229,I-,1,2.0002164824505746
229,I-,3,2.29503598090768
229,I-,6,2.343774118658765
229,I-,12,2.4040928136283117
229,I-,25,2.3904994206787986
230,I-,0,0.0
230,I-,1,1.6447737878951012
230,I-,3,1.9054036318291963
230,I-,6,2.044519595586857
230,I-,12,1.9507613019471133
230,I-,25,2.089305979524608
231,I-,0,0.0
231,I-,1,1.8218189961373104
231,I-,3,1.6670153676451172
231,I-,6,2.024728381120119
231,I-,12,1.939902208511634
231,I-,25,1.96995901583299
232,I-,0,0.0
232,I-,1,1.506239271841793
232,I-,3,1.8070709073308515
232,I-,6,1.8136909497785334
232,I-,12,1.9097363152237363
232,I-,25,1.822988660050696
233,I-,0,0.0
233,I-,1,1.694278866231967
233,I-,3,1.8716670976515695
233,I-,6,1.9163703266105023
233,I-,12,1.9540279310905917
233,I-,25,1.9215616443409271
234,I-,0,0.0
234,I-,1,1.4850193679806833
234,I-,3,1.768874425917178
234,I-,6,1.7216518748744098
234,I-,12,1.6295422315176078
234,I-,25,1.6869932560644658
235,I-,0,0.0
235,I-,1,1.6815997324028065
235,I-,3,1.922196874572189
235,I-,6,2.1437740039290962
235,I-,12,2.1046074342141043
235,I-,25,2.0083462509631596
236,I-,0,0.0
236,I-,1,1.5626337481567965
236,I-,3,1.7346851645352512
236,I-,6,1.9000626554548352
236,I-,12,1.7710413119247639
236,I-,25,1.7992505054449976
237,I-,0,0.0
237,I-,1,1.6995828412471201
237,I-,3,1.9426797247718812
237,I-,6,2.081572285156328
237,I-,12,1.917904260735152
237,I-,25,2.072115464831784
238,I-,0,0.0
238,I-,1,1.7506116363809952
238,I-,3,1.9828087145158928
238,I-,6,2.098860324135535
238,I-,12,2.068277523272768
238,I-,25,2.263533962042984
239,I-,0,0.0
239,I-,1,1.710514098152739
239,I-,3,1.914824464428393
239,I-,6,1.81394642415122
239,I-,12,1.7820973969135
239,I-,25,2.045234678985937
240,I-,0,0.0
240,I-,1,1.674964909436842
240,I-,3,1.9404286835429079
240,I-,6,1.9455844690477873
240,I-,12,1.9678182841079415
240,I-,25,2.0998217348424753
241,I-,0,0.0
241,I-,1,2.0620654996202465
241,I-,3,2.348569095307605
241,I-,6,2.3341268091685854
241,I-,12,2.4387416534307196
241,I-,25,2.482538000736353
242,I-,0,0.0
242,I-,1,1.6546757423975966
242,I-,3,2.0562762331787763
242,I-,6,2.0670050390224253
242,I-,12,2.1629404365824905
242,I-,25,2.159238814338513
243,I-,0,0.0
243,I-,1,1.700753691766747
243,I-,3,2.1064093634195578
243,I-,6,1.992860984805603
243,I-,12,2.016591705341888
243,I-,25,1.9570236750653491
244,I-,0,0.0
244,I-,1,1.8194858371262583
244,I-,3,2.046198319933867
244,I-,6,2.297940719971635
244,I-,12,2.193373276063079
244,I-,25,2.4593006000504154
245,I-,0,0.0
245,I-,1,1.5454437291625447
245,I-,3,1.5827844503986397
245,I-,6,1.8991590234589986
245,I-,12,1.9092241697855232
245,I-,25,2.0052633617504045
246,I-,0,0.0
246,I-,1,1.648464087671878
246,I-,3,1.921640984237131
246,I-,6,1.8623563296834176
246,I-,12,1.6840059140009822
246,I-,25,1.7842393932241571
247,I-,0,0.0
247,I-,1,1.710201202429927
247,I-,3,2.044455573442639
247,I-,6,1.8481677094671685
247,I-,12,2.2356640581797613
247,I-,25,2.0474246064246855
248,I-,0,0.0
248,I-,1,1.8596336238291855
248,I-,3,2.0580109505241175
248,I-,6,2.038169305032647
248,I-,12,2.0166627001105244
248,I-,25,2.2039565489514055
249,I-,0,0.0
249,I-,1,1.6977842226600242
249,I-,3,1.818210015553846
249,I-,6,2.1307875983616547
249,I-,12,2.04484161775256
249,I-,25,1.9187225956963223
250,I-,0,0.0
250,I-,1,1.6548502988701121
250,I-,3,1.710746808676683
250,I-,6,1.7905958046146728
250,I-,12,1.8066788164840444
250,I-,25,1.8290891610623639
251,I-,0,0.0
251,I-,1,1.4301273145244775
251,I-,3,1.86371204352197
251,I-,6,1.7203950635103284
251,I-,12,1.8769198889548
251,I-,25,1.8408843626152205
252,I-,0,0.0
252,I-,1,1.7871727944997409
252,I-,3,1.9728448004260057
252,I-,6,2.1790277032851293
252,I-,12,2.2289418977924886
252,I-,25,2.2005919608094624
253,I-,0,0.0
253,I-,1,1.6998623401701223
253,I-,3,1.9306705633045063
253,I-,6,1.8842663980243053
253,I-,12,1.9463754030939462
253,I-,25,2.0183033484356323
254,I-,0,0.0
254,I-,1,1.3529054463095678
254,I-,3,1.5275901329817556
254,I-,6,1.488094504954402
254,I-,12,1.5428888489247046
254,I-,25,1.71614845593238
255,I-,0,0.0
255,I-,1,1.793365522953963
255,I-,3,1.9062321232830695
255,I-,6,1.9070396944190702
255,I-,12,1.8947280355555927
255,I-,25,1.996915857945276
256,I-,0,0.0
256,I-,1,1.5230025196571226
256,I-,3,1.781283260168249
256,I-,6,1.5901245562090092
256,I-,12,1.964243129203434
256,I-,25,1.8236608613531977
257,I-,0,0.0
257,I-,1,1.8272380581265522
257,I-,3,2.088410352097726
257,I-,6,1.893817948683186
257,I-,12,2.011977713024497
257,I-,25,2.2079053250555436
258,I-,0,0.0
258,I-,1,2.0732883308664154
258,I-,3,2.2150491666490444
258,I-,6,2.098258010883254
258,I-,12,2.300098039357001
258,I-,25,2.1903654355508877
259,I-,0,0.0
259,I-,1,1.7072274842348543
259,I-,3,1.8729010270578177
259,I-,6,2.287634902861476
259,I-,12,2.093862435497779
259,I-,25,2.0531031192471283
260,I-,0,0.0
260,I-,1,1.5794750169869356
260,I-,3,1.8714110666870105
260,I-,6,1.9102147891825882
260,I-,12,1.968240551770659
260,I-,25,1.964753173981834
261,I-,0,0.0
261,I-,1,1.6169005895304618
261,I-,3,1.9423686984389317
261,I-,6,1.7015202749655602
261,I-,12,1.913554700607229
261,I-,25,1.8666393466931446
262,I-,0,0.0
262,I-,1,1.4405217436401536
262,I-,3,1.8127688205756924
262,I-,6,1.658057246518498
262,I-,12,1.7907854593932393
262,I-,25,1.9219421250942783
263,I-,0,0.0
263,I-,1,1.812906712996595
263,I-,3,2.017491966507348
263,I-,6,2.150458994277254
263,I-,12,1.9797656741994927
263,I-,25,2.0076983300099087
264,I-,0,0.0
264,I-,1,1.6067682684903544
264,I-,3,1.96249069735969
264,I-,6,1.975829959394493
264,I-,12,1.9798804876365104
264,I-,25,2.0242333056726647
265,I-,0,0.0
265,I-,1,1.443055944055163
265,I-,3,1.6707192225098069
265,I-,6,1.7495779916960519
265,I-,12,1.653146135041346
265,I-,25,1.7087360925996666
266,I-,0,0.0
266,I-,1,1.7865213761967291
266,I-,3,2.11331158377806
266,I-,6,2.020705303516563
266,I-,12,2.371640155650285
266,I-,25,2.1695748571030276
267,I-,0,0.0
267,I-,1,1.7911784194995923
267,I-,3,2.0831979259749422
267,I-,6,2.0950367901318203
267,I-,12,2.3885714916753256
267,I-,25,2.1619065357031717
268,I-,0,0.0
268,I-,1,1.4770723260048138
268,I-,3,1.6674286312495326
268,I-,6,1.7013140742799098
268,I-,12,1.7285766111896859
268,I-,25,1.559968934862045
269,I-,0,0.0
269,I-,1,1.6463372621802463
269,I-,3,2.013010766166676
269,I-,6,2.014181548729691
269,I-,12,1.904071274889564
269,I-,25,1.8786602598286732
270,I-,0,0.0
270,I-,1,1.6460121694899623
270,I-,3,1.7189669725098036
270,I-,6,1.9138213574066738
270,I-,12,1.8876687341655987
270,I-,25,1.8198379604918153
271,I-,0,0.0
271,I-,1,1.5272281990280212
271,I-,3,1.785509222488813
271,I-,6,1.6460742985848276
271,I-,12,1.869948355618421
271,I-,25,1.7706461814972696
272,I-,0,0.0
272,I-,1,1.3916886181161279
272,I-,3,1.6929133033618742
272,I-,6,1.5788935240223907
272,I-,12,1.7161265067511504
272,I-,25,1.796787682271713
273,I-,0,0.0
273,I-,1,1.6640507579359494
273,I-,3,2.0801757160390775
273,I-,6,2.134632016244658
273,I-,12,2.0058402408043183
273,I-,25,1.962421028737
274,I-,0,0.0
274,I-,1,1.608748672267689
274,I-,3,1.9782500525392408
274,I-,6,1.8824776221993018
274,I-,12,2.093945684097224
274,I-,25,1.8803439634344543
275,I-,0,0.0
275,I-,1,1.5523398162560051
275,I-,3,1.8239745381612549
275,I-,6,1.976569991176882
275,I-,12,1.9503383540092671
275,I-,25,2.0743032201990976
276,I-,0,0.0
276,I-,1,1.5316840096082052
276,I-,3,1.7425527483040666
276,I-,6,1.7108103057837583
276,I-,12,1.7475287525069128
276,I-,25,1.6305627902918784
277,I-,0,0.0
277,I-,1,1.5963826735081035
277,I-,3,1.599015299730274
277,I-,6,1.6964238467448827
277,I-,12,1.7389154034243834
277,I-,25,1.7103486300390178
278,I-,0,0.0
278,I-,1,1.8787709567433117
278,I-,3,2.071830141250549
278,I-,6,2.0910225817366674
278,I-,12,2.268052093337586
278,I-,25,2.3731652930719616
279,I-,0,0.0
279,I-,1,1.7823135735164521
279,I-,3,2.0401192371216426
279,I-,6,2.160166225817254
279,I-,12,2.19709836069774
279,I-,25,2.253798048555755
280,I-,0,0.0
280,I-,1,1.6172201228963599
280,I-,3,1.7641344487814292
280,I-,6,1.7772363757499186
280,I-,12,1.746485229759712
280,I-,25,1.7248900117226986
281,I-,0,0.0
281,I-,1,1.478318471053664
281,I-,3,1.609020103781174
281,I-,6,1.6541339460021738
281,I-,12,1.5639866374864433
281,I-,25,1.5404861653157293
282,I-,0,0.0
282,I-,1,1.5158319962397393
282,I-,3,1.6431987292338575
282,I-,6,1.8661544928339362
282,I-,12,1.7190377581977203
282,I-,25,1.7926922636456621
283,I-,0,0.0
283,I-,1,1.9939045760336667
283,I-,3,2.325629263944202
283,I-,6,2.1877173960387233
283,I-,12,2.2510741292797807
283,I-,25,2.2402992340905925
284,I-,0,0.0
284,I-,1,1.652255897823312
284,I-,3,1.8312176357453944
284,I-,6,1.739760340268466
284,I-,12,1.8264841662920486
284,I-,25,2.0847655568524948
285,I-,0,0.0
285,I-,1,1.4766930140268206
285,I-,3,1.7065248180161436
285,I-,6,1.5986988967622124
285,I-,12,1.7256305902319602
285,I-,25,1.8408369909716509
286,I-,0,0.0
286,I-,1,1.799231406860351
286,I-,3,1.9174751069626144
286,I-,6,1.8819298842704548
286,I-,12,2.083697465854836
286,I-,25,2.0449351556213164
287,I-,0,0.0
287,I-,1,1.6367289182064333
287,I-,3,2.0316400337411324
287,I-,6,1.9518599835929111
287,I-,12,2.04294953935516
287,I-,25,2.238341962469531
288,I-,0,0.0
288,I-,1,1.6197210735544747
288,I-,3,1.7291206664730885
288,I-,6,1.7358804657558986
288,I-,12,1.6317927548775786
288,I-,25,1.8833020904034456
289,I-,0,0.0
289,I-,1,1.4915673869448314
289,I-,3,1.8880514449053214
289,I-,6,1.7925902776142726
289,I-,12,1.8349314497707312
289,I-,25,1.9208320599840496
290,I-,0,0.0
290,I-,1,1.3837474032821688
290,I-,3,1.506632527573484
290,I-,6,1.669925622274846
290,I-,12,1.556570657347284
290,I-,25,1.643025382154745
291,I-,0,0.0
291,I-,1,1.637313610705078
291,I-,3,1.9549900842797814
291,I-,6,1.8931989411179913
291,I-,12,2.0716741020239464
291,I-,25,1.9420053976418195
292,I-,0,0.0
292,I-,1,1.8865217569849357
292,I-,3,2.1239209124648735
292,I-,6,2.216157375978075
292,I-,12,2.302606880000653
292,I-,25,2.558990732579364
293,I-,0,0.0
293,I-,1,1.7174840037247914
293,I-,3,1.5767809016710743
293,I-,6,1.8166750008822066
293,I-,12,1.6857113751380255
293,I-,25,1.6885574906658856
294,I-,0,0.0
294,I-,1,1.6854126835770409
294,I-,3,1.770973221194949
294,I-,6,1.921315165399346
294,I-,12,1.9208381264914884
294,I-,25,1.8356219142082428
295,I-,0,0.0
295,I-,1,1.5945981056128855
295,I-,3,1.8869358549068684
295,I-,6,1.867134086300553
295,I-,12,1.9604830371012756
295,I-,25,1.7948248862734886
296,I-,0,0.0
296,I-,1,1.5750614206324176
296,I-,3,1.905348937804308
296,I-,6,1.9819445942646532
296,I-,12,2.0450286081710822
296,I-,25,1.9542613958664337
297,I-,0,0.0
297,I-,1,1.2364980736371645
297,I-,3,1.413675086534269
297,I-,6,1.452694415997731
297,I-,12,1.5296685925662654
297,I-,25,1.4497378267891219
298,I-,0,0.0
298,I-,1,1.6545948462906073
298,I-,3,1.899022397848192
298,I-,6,2.029842867138876
298,I-,12,2.026387706691617
298,I-,25,1.7210815547569214
299,I-,0,0.0
299,I-,1,1.4845984882426766
299,I-,3,1.665190850605836
299,I-,6,1.6280241824881214
299,I-,12,1.5826659713324156
299,I-,25,1.6018997309550194
300,I-,0,0.0
300,I-,1,1.3654174639998602
300,I-,3,1.585735224448569
300,I-,6,1.581642228175915
300,I-,12,1.5733327287414245
300,I-,25,1.4445217475347916
